,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,cell_index
5064,-0.7339054,-2.2220924,-0.6371596,-0.8679056,-0.9466228,1.2499528,0.112383425,1.2316823,-0.7727207,0.9225533,0.36446118,0.50470906,-0.27626747,0.39372683,0.03327885,1.2346241,0.24442165,-0.2759199,-0.8775457,-0.7710871,2353
4564,-0.5695581,0.021501025,0.35450387,-0.8326935,-0.8208322,-0.26672584,0.3597911,0.6611909,-0.28350562,-1.1865922,-0.18832709,0.44437686,0.2582241,0.48429915,-0.4152359,0.44859126,-0.56380934,-1.5472097,-1.141416,1.1452043,2354
5197,-0.31190968,-0.2547718,0.39274737,0.16030827,-0.17377831,0.38622564,-0.060587678,-0.74156034,0.7901818,1.2754682,0.07430194,-0.08979514,-0.8024926,-0.096934386,0.021957949,0.7103427,0.75913817,-0.041495055,-0.8514221,0.44265583,2355
2330,0.36399695,0.42973188,0.73603076,0.5156473,1.2880205,0.37454033,0.17203428,1.0403281,-1.115148,0.4315914,-0.54617006,-1.4354265,-0.63762355,-0.26980492,-0.5378142,0.37853765,-0.9374486,-1.0021807,0.11860786,1.4815732,2356
2254,-0.733332,-0.6675894,-0.031614218,-0.33140838,-0.34059334,-0.044990405,0.9111348,0.7393402,-0.42311177,0.5028385,0.65688455,0.050212543,0.29338425,-0.21068558,0.18918034,0.42661512,-0.12772244,0.7491748,-1.4802835,0.60279894,2357
763,1.1263435,0.5814321,0.18483695,0.2714369,2.0996592,0.8497532,-0.63811433,-1.5551211,1.754838,-2.002312,-0.43246165,-0.03927055,0.6108403,-0.36531827,1.3166769,1.1720911,-1.1998857,0.4629675,1.726457,-0.8673127,2358
4,0.09480006,0.2987805,1.2807418,0.84981066,0.01433545,-1.3474865,0.53091097,1.0680959,-0.14069448,-0.8642017,-1.3698595,-0.062131748,-0.34551767,0.92154896,-0.23245746,1.0354363,-0.19898595,0.06899764,-0.06551534,0.044230446,2359
1589,-0.22891165,-0.5892219,-1.21181,-0.83374804,-0.07100997,1.3903012,0.21177655,-0.41174364,0.962255,0.115096405,-0.2614382,0.15945122,-0.94668233,0.59728205,0.32170385,0.51132596,0.5297311,-0.34880176,-1.1858697,-0.3748972,2360
3126,-0.32409674,0.47792694,-0.24090974,-0.31165665,-0.077423446,-0.70802236,0.7834087,-0.09745096,0.45002532,-1.421059,-1.060315,-0.84936684,-0.31038868,0.35966522,-0.3088404,0.71704227,0.20164898,-1.2536557,-1.6329904,0.75297767,2361
3432,1.5821955,0.15084171,1.2598758,0.9924052,-0.48761785,-0.1555681,-2.4478056,0.54869777,-0.04475466,-2.4135187,-1.3730757,0.98687893,1.3364367,-1.0772797,0.31822386,1.5708612,0.023748778,0.8708321,1.3698679,-1.2834976,2362
5177,0.34069642,0.44541985,0.5862783,1.0012544,-0.062544234,0.57859474,0.5295018,0.578621,-0.19310564,0.76998466,-1.4570149,-0.33248484,-0.7283377,-0.018101735,-0.31204286,-0.034016803,0.16033122,-0.31983384,-0.32864878,1.4408361,2363
1051,0.8560891,0.8737105,1.2215639,0.3795031,0.6711017,-0.23385657,-3.1264472,0.18557088,-0.035414223,-2.515174,-0.75917083,0.6883275,1.0570658,-1.1943929,-1.252015,1.01035,0.18345772,0.6341618,1.1328183,-2.0702631,2364
3546,-1.2251637,-1.5296531,-1.2744523,0.2657656,0.10845661,0.54071975,0.2267803,-0.911102,-0.7114765,-0.5671445,-0.3513174,-0.52934515,-0.908049,0.5074691,-0.4144601,2.061071,0.20640886,-0.33327705,-0.45191085,-0.43695343,2365
513,-0.086493835,0.49945337,0.90799713,1.0440524,0.23371382,-1.0374056,-2.0175838,-0.6491646,-0.53174585,-1.4693003,-0.20760837,-0.69001716,1.6330881,-1.3119843,-0.9832341,-0.7594454,-0.31601715,1.0858248,1.8386455,-1.7949145,2366
4567,0.39134568,0.52794546,0.9061818,0.21236873,-1.6206716,-0.95430636,-0.0850759,0.05324933,0.6662929,0.65086675,-1.3379478,0.55524707,-0.21393992,1.1975205,-0.65946543,0.060560044,0.07408654,-0.17505252,-1.63477,0.96748596,2367
5400,-0.43376443,-0.15272501,-0.1411552,-0.8641234,-0.25153387,-0.074804746,0.32473838,1.1039782,0.38250357,0.16145566,0.7295632,0.21395418,-0.04784053,0.04794478,0.395607,0.5195031,-0.19220796,0.95098656,-1.2613881,0.91216165,2368
1951,0.07510907,-0.56141555,0.0354006,-0.01253856,-0.53704333,-0.4980666,-0.54540527,0.84554213,0.009460609,1.9455239,-0.27369663,-0.7805557,0.43081346,1.6076692,-0.10758518,-0.49068996,-0.5147469,0.19779375,0.24348174,0.18094814,2369
379,-0.3127752,0.85128254,0.27901837,-0.0686596,-0.6740126,-0.5050422,0.82964736,-0.77339137,1.0441477,-1.3947346,0.9772996,0.78484833,-0.16153653,0.29120818,0.34573337,-0.32400644,0.9929672,-1.1515255,-1.6485641,0.86467505,2370
4083,0.49894953,1.416543,-0.12093046,-0.4501139,0.9200933,-0.031125948,0.14352332,-0.26731142,0.34925786,0.27068424,0.833226,-1.6166769,0.37967056,0.28623706,0.59744895,0.61509424,0.38127753,-0.4254921,-0.24889387,-1.038939,2371
728,-0.57987124,-0.8518625,0.01608729,-1.0640702,0.074538186,-0.25558352,0.980115,0.43967465,1.4000694,-0.99258995,-1.0955471,0.06541887,0.1788431,0.29845572,0.58044195,-0.26772457,-0.6010403,-1.146352,0.095410235,0.4204069,2372
3511,-0.50446093,-0.15605871,0.07660188,0.69353896,0.62466747,-0.17529534,0.17237031,0.8790176,-1.2232858,1.3184693,1.7615165,0.22947398,-0.66707945,-0.7243555,0.47749403,-0.110699885,0.17057419,-1.2709149,-0.4147351,1.3894502,2373
5393,0.4350111,0.21755163,0.7327019,0.008358687,1.7498302,0.18937825,0.6357405,1.7461984,-1.046434,1.8017073,1.0482175,1.4067286,0.5686109,0.82603186,0.27401763,0.13319963,0.30860627,0.3267244,-0.565498,0.06794671,2374
3518,0.3965765,0.1940015,0.55225414,0.20569807,0.015643116,-0.6373233,0.81236297,0.86389345,1.1275223,-2.504194,0.488627,0.086147755,1.4297906,-0.51450413,0.19408394,-1.1439246,-0.75758696,-0.24889119,-0.44023526,0.22852835,2375
3392,-0.52490586,-0.071889825,0.7151493,-0.15726916,-0.5955416,1.054645,0.6916623,-1.2163017,-0.18234669,-0.073876224,-0.370909,-0.941899,-1.737787,-0.7507407,-0.463377,1.2172378,-0.42318395,-0.06421375,-1.110112,-0.26781496,2376
396,0.05500096,-0.48354158,0.170956,-0.0032488927,0.7776105,-0.1590797,-0.7240501,0.42795897,-0.80836594,0.21045804,0.6678157,0.48882794,0.471991,1.855876,-0.4141204,0.2916736,0.6002146,-0.106248975,0.42979878,-0.22328262,2377
1955,0.27064967,0.16619101,1.030508,1.31294,-0.7823838,-1.7670307,-0.11116256,0.2841092,-0.20733283,-1.5565492,-1.355599,1.2428302,-0.30602586,1.1539788,-0.07784565,0.6909898,0.06633577,0.72391844,0.30509403,-0.65823936,2378
422,0.6644754,-0.03468143,-0.18625091,0.12872285,1.3703378,0.19143216,-0.048345555,-1.1352178,0.8608025,-0.9929795,0.16842438,2.7589955,0.86702836,-0.052468076,-0.45618138,-0.9325348,0.666783,0.55178726,0.42246383,-0.3265822,2379
5530,0.25764072,0.84197867,0.31603998,-0.769425,-0.92899495,0.103050455,0.68687373,-0.20038266,0.5055929,0.58160263,0.4100014,0.79676735,-0.984012,-0.58575445,-0.809125,0.28066745,0.29392135,-0.15028837,-1.4784837,0.98521113,2380
2316,0.5005608,0.45043924,-0.1448719,1.1529952,0.21774079,-0.36686864,-0.17571223,1.7406383,-0.50094444,0.62359756,0.8623838,0.940253,-0.80811703,-0.32711497,0.0034616103,0.0755494,0.11553389,-1.3654397,-0.63755256,0.075228974,2381
2518,-0.52019423,0.4164603,0.14652655,-0.097293064,-0.11128958,0.5853972,0.77180165,1.4396942,-1.0953066,-0.03839324,0.5519048,0.5596029,-0.42604363,-0.26473218,0.05466631,0.5942512,-1.0617434,-0.14242071,-0.43516222,1.0026127,2382
2861,0.5861457,-0.34521994,0.5267772,0.630048,0.4969762,1.0829251,-0.7800721,0.17072178,-0.8277723,2.474816,0.6392112,1.6515666,0.42932415,0.5336535,0.629372,0.91450477,-0.492811,0.35579354,0.03649412,-0.72777987,2383
83,-0.41903964,-1.1745552,-0.0049797557,-1.3494264,0.5758838,0.19339958,0.5876046,1.6787266,0.9707094,1.5020376,-0.2100025,-0.030329268,-0.10239651,1.020537,0.5391186,0.18094932,-0.5321993,-1.028473,-0.87322325,0.03213319,2384
2170,0.008035414,-0.518511,-0.4264693,0.7335754,-0.39477965,0.5774236,-0.59426147,0.027890733,0.3737064,1.3326777,-0.67793536,0.68373877,-0.50009114,0.024762094,-0.77588516,-1.0179938,-0.72266996,0.35430846,0.07411753,0.89909256,2385
3750,-0.014027402,-0.31063187,-0.47632957,-0.8830359,0.69209385,-0.5557289,0.24326558,0.6157774,0.25922605,-0.21959814,-0.42018145,0.6141807,-1.5574963,0.831043,-0.02696935,-0.8528626,-1.3418822,-0.5103622,-0.047681093,0.9223651,2386
253,-0.24617563,-0.19916743,0.11933356,-0.65484196,-0.42646018,0.67543614,0.8411585,0.5392947,-0.7557616,0.39975348,0.9842171,0.1992335,0.4803876,-0.065041006,0.22271536,0.5379302,0.5941271,-0.23034185,-0.5122993,0.7147806,2387
3116,-0.8649075,0.27636236,-0.60485035,-0.16119948,-0.6185161,1.4755677,-0.65156496,-0.09148298,-0.49376082,2.137316,-0.36376786,1.0183336,-1.332122,0.50763804,0.3073797,0.95649034,0.23456356,0.01972112,-1.6561111,-0.19190109,2388
5431,-0.021647217,0.62506586,0.017310804,-0.4402111,-0.18232551,-0.010170739,1.1003203,-0.107959345,0.7139552,0.8112648,0.14644556,0.11577007,-0.61043274,-0.79451346,0.5697694,0.52078325,-0.37498942,-0.5785489,-0.15612076,1.2297804,2389
3353,0.7837684,-0.2226678,0.4531688,1.6262591,0.6706863,0.63987696,-1.2757751,0.35485056,-0.21825083,1.0805894,-0.050367203,0.25197682,0.6276152,0.009268649,-0.07582656,0.28981078,-0.7395781,0.7717747,0.47413638,-0.05141513,2390
975,0.5298297,-0.6555024,-0.95345265,-1.2273954,0.17846867,-0.41102877,-0.06271959,-1.3914728,-0.09109809,0.31057373,-0.515601,0.3753842,-0.803161,-0.007029325,-0.38560492,0.64992887,0.6982903,-0.082270965,-0.8042302,-0.1745964,2391
3970,0.72000164,-0.265395,0.13493584,1.2034514,0.538973,1.1049854,-1.1786505,-0.2975861,0.08870973,1.6176066,0.24272972,0.5647809,0.45322162,1.6337315,0.016223863,0.97117025,-0.5998606,0.36067808,0.21058235,-1.1361393,2392
1851,-0.7386898,-0.3144292,-0.017102629,-0.83460146,-0.27548018,-0.41835853,0.9630192,0.5319357,1.1132596,-0.3566024,0.12883925,-0.7087964,-1.1423656,0.35001913,0.14207569,-0.39675817,0.20938,-0.7518409,-0.963603,0.3364889,2393
4029,-0.19416976,-0.05544,-0.709992,-0.648772,-0.13252494,-0.634979,0.96137184,-0.23500697,0.2419661,-0.16407594,-0.31059536,0.8950015,-0.63507545,-0.8006868,-0.20148985,-0.7346689,-0.48206693,-0.2641563,-1.1408402,0.9085261,2394
4493,0.42348814,-0.10146725,0.11890853,-0.8231263,-0.3349661,-0.653364,0.86576474,0.58066547,-0.9914882,0.02512084,-0.17238186,-0.40631843,1.2006218,0.51036316,1.286022,0.47630522,-0.36844322,-0.82904184,-0.79760355,0.6772977,2395
69,0.4935487,0.55354416,0.41975775,-0.16153163,0.56920636,0.11493467,-1.6285943,-2.0443552,1.3602898,0.063054964,-0.6588828,0.8255108,-1.4379867,0.22912568,0.04224737,0.32265925,0.45071405,-0.85869914,0.0061386363,0.36713123,2396
700,0.3708338,-0.31501704,0.8545873,1.1595597,1.0687726,-0.14228287,-0.40880966,1.2533109,-0.6515946,0.092337854,-0.08213735,-1.0028398,0.6626248,0.2788748,0.78479576,0.75248915,-1.0380768,0.48233634,1.4734169,-0.81388,2397
3415,0.19037262,-0.039067663,0.26444528,0.4137773,-0.33952835,-0.0005883761,1.5256704,0.71165204,0.16480139,0.80818534,1.438022,1.1167995,-0.81348705,-0.480712,0.049692612,1.1664134,-0.3793344,0.026241083,-1.2656021,1.4015622,2398
5305,-0.06615326,0.46101773,0.40427333,-0.69666815,-0.9723814,0.59814864,0.73173946,1.309747,-0.16794547,-2.1272874,-1.2827386,-0.41407105,-0.38067502,-0.13103689,0.82388955,0.61908937,-0.24467415,-1.1677067,-1.0774337,1.5613966,2399
5082,-0.052466746,-0.20949826,-0.21202397,-0.13218562,-0.20431983,0.47518232,0.55005586,1.1547451,-0.42363232,0.44291365,1.8318093,-0.105476625,-0.55904883,-1.3349056,1.0038135,0.5958793,0.30248117,-0.28464043,-0.44494376,0.7151226,2400
5425,0.7399563,-0.39416426,0.12448498,0.058250062,0.47562626,-0.38278207,-1.3510969,-0.88569975,1.8754449,-0.68839693,0.4864506,-1.7480572,0.3336941,-1.2051659,0.060082875,-0.5677947,-0.28645524,0.33938533,1.6415718,-0.13743907,2401
2871,-0.6583861,0.6932052,0.5153617,-1.456203,-1.4486068,-0.027165212,-0.3547936,0.49866694,-0.5105311,-1.6189524,-1.0404506,0.20763275,0.75821936,0.10569603,-0.04177425,-0.6621599,-0.24707133,-0.36350402,-0.52520186,1.9912864,2402
3022,0.2987743,0.052207675,0.9278778,1.0110819,0.8684906,-0.73442495,-1.2290163,0.88308394,-0.16737616,-1.0369493,-0.42662513,-0.65323085,1.3239142,0.12870261,-0.48588163,0.05107007,-0.34369278,1.3385282,1.2768862,-1.721324,2403
2181,-0.35174027,0.39447936,0.26162964,0.34864917,-0.056483135,-1.2477181,0.43559346,0.1035269,-0.08040492,-1.572169,-1.3506889,-0.6531807,-0.9471342,0.021304093,-0.50173134,0.34139127,0.8533986,-1.7835883,-1.6989383,0.8311936,2404
381,0.69210607,-0.359405,-0.90228415,-0.6577266,-0.07011708,-0.4078916,0.03738044,0.97435653,0.33337384,0.1887937,-0.15856946,-1.2398976,0.25559503,-0.31391993,-1.0177182,0.19780658,-0.62314636,0.1957441,1.1081058,0.4850478,2405
2572,-0.040056095,0.36281627,0.5133845,1.0017776,-0.25147504,-0.83162564,-0.61923325,-0.15935147,0.0165468,-2.2707422,-1.8673548,0.21925844,-0.21138488,0.18609527,-0.10954806,1.0152419,-0.043141894,-0.37277746,-0.80923593,-1.2651633,2406
2099,-0.61136776,0.77566046,-0.17825142,-0.24802712,0.3882272,-0.23887086,0.54911536,0.4172737,0.5789385,-0.80957127,0.26090318,-0.49693516,0.12655085,0.1976591,1.2293608,-0.54739493,-0.48957258,0.058011435,-1.2282307,0.693959,2407
5380,0.19435684,-0.04110264,-0.21544445,-0.2612397,0.20926046,-0.6429788,1.0715913,0.6232197,0.9674471,1.279801,-0.61411273,-0.9342626,-0.83784705,0.9637446,-0.08425957,-0.54397994,-0.06122604,-0.5332457,-0.59182656,0.045651637,2408
4142,0.4737408,-0.5444628,0.29949015,-0.24840079,0.14670476,0.85407835,0.2729492,-0.21961677,1.1468936,0.30082887,0.99592566,-2.4229116,0.4843124,-0.28784522,0.4596984,0.20474589,-0.48144037,-0.03251802,0.28143314,-1.1939988,2410
71,-0.14515491,0.34993178,0.49550638,0.1464095,0.3171871,-0.6394099,0.65449375,0.8595576,0.2270473,1.0227114,0.8156187,-0.3128222,-0.62037104,1.1600382,0.86609024,-0.25853777,-0.795577,0.300224,-1.3689682,1.9296459,2411
2593,0.85856,0.53258115,0.28723964,0.84129936,1.5080684,0.15585077,-1.2829651,1.2456667,-0.55175316,1.2004488,-0.8262486,-0.1218601,0.7939198,-0.9761099,0.54252434,-0.33062482,-0.7912072,0.5084077,1.8543694,-1.118898,2412
1773,-0.34773606,0.69936615,0.1910495,-0.327071,-0.15347843,-0.24591821,-0.22710127,-1.0899508,0.3079154,-0.50010353,-0.8582421,0.93069875,-0.23328082,-0.289948,1.370283,-1.0946409,-0.3076929,-0.7753032,-1.213553,-0.7734775,2413
5203,1.7849798,-1.2038926,0.8468713,0.080711484,-0.05217271,-0.87562555,-0.80735564,0.52590656,1.3990661,-0.38627604,-0.92711174,-0.47216484,1.373471,-1.3493023,0.8121434,-0.6028226,0.26358983,0.632224,1.2451925,-0.66703784,2414
4968,0.24147353,0.9871136,0.72473437,0.26262152,0.31793183,0.8021179,-0.6765928,-1.3795515,0.5243336,-2.570624,0.30231753,-0.014540013,0.4614945,-0.7213741,-0.097144365,1.0504851,-0.19680896,-0.43780404,-0.44440138,-0.83853614,2415
638,-0.2832612,-0.09906758,-0.24130635,-0.14916217,-0.9139831,0.9666852,-0.105878755,1.5986938,-1.8775089,0.3292251,0.8328628,-0.47364098,-0.2712973,-0.31115565,0.7415217,1.0462164,-0.30284518,-0.22755763,-1.1065063,-0.04898978,2416
5086,0.34692994,0.31551656,-0.38210964,-0.40964675,1.1030269,0.11643991,0.29682678,0.25991008,0.7560822,-1.1263283,1.296397,-2.4558702,0.76552653,-0.84321785,0.56182843,0.29393977,-0.27015036,0.3702624,0.8112495,0.025421605,2417
4395,0.29876724,-0.7959773,0.1581075,0.5792005,0.28691685,0.09529022,0.43695477,0.46295545,-0.8585053,0.5518142,0.19878626,2.3360586,-0.3968021,0.6100321,0.7155776,1.0460049,-0.30164406,0.67836004,-0.3803536,-0.38897932,2418
3837,-0.2526953,-1.0500158,0.24358949,-0.44004834,-0.65508056,-0.15444024,0.33396262,0.5053646,0.03750954,-0.51341164,-0.6574749,0.22027953,-0.5947422,1.2941443,-0.4209351,0.96619487,0.5347525,-1.2336679,-1.0737207,0.80883074,2419
2652,0.26921698,-0.19130899,-0.14100721,-0.96241546,0.051190168,0.9513605,-1.251156,-0.97378945,1.1186397,-2.0770729,-0.23572168,0.085823044,0.38554198,-0.31044498,0.5264984,0.41553214,0.13114145,-0.69624597,-0.23338231,0.0334599,2420
2143,-0.029989004,-0.41021618,0.55275553,0.07877668,-0.21827915,-0.35001978,0.6209393,-0.09428419,-0.62983227,-0.37343913,0.52318823,0.41698885,0.0017046928,0.024440445,0.07476346,-0.37298357,-0.84117174,0.43154305,0.090285435,1.5152804,2421
4666,0.42667827,-0.91806924,-0.028584987,-0.20753933,-0.74708396,0.30239046,0.10086328,1.809875,-0.47113737,-0.0149400905,2.0740685,0.97866076,0.2855737,-0.31823075,0.23234144,0.73765105,0.1455285,0.292091,-0.052290995,-0.9581602,2422
5170,-0.026791293,0.0030166078,0.4743254,-0.7778906,0.24575604,-0.17091669,0.06824669,1.2294666,0.15695894,0.95549846,1.690036,-0.029464206,0.5085172,-0.031460237,0.98561543,0.18908286,-0.009550899,0.20204079,-0.79262567,-0.6797702,2423
2582,-0.51580495,0.9038815,0.57919276,0.21075621,0.90338904,-0.9771763,0.55501634,-0.55043983,0.724035,-0.2752613,-1.5324465,1.4862659,-0.21109378,0.0791915,-0.28723598,0.39266378,0.33299583,0.37263906,-1.0473382,-0.5326254,2424
1931,0.50018406,-1.1873732,-0.6054766,-1.2409633,0.3012261,-0.11732632,0.7498187,0.30691057,0.35665387,-0.94550264,0.28857216,-0.2244772,0.14045829,0.17128995,0.1625936,1.2934009,0.6454108,-1.1560016,-1.0633957,-0.046221823,2425
2678,0.16712603,0.8285308,0.39387563,-0.426098,-0.0060686767,-0.12352042,0.5497071,0.52745855,0.08877177,0.521638,-0.20583025,-0.7529381,0.01277275,-1.1753675,0.7879149,-0.20458212,-0.5933255,-0.15953761,0.17695957,-1.2388142,2426
4755,0.13877204,-0.6794829,-0.39202425,-1.1257448,0.31427208,0.7177038,0.033736512,0.49337727,0.84732753,-0.95661694,0.42000613,-1.5552657,0.980473,-1.1865054,0.5821462,-0.22937852,-0.062194087,0.043852855,0.51368237,-0.29331276,2427
1045,0.0880224,-0.18561745,0.27522585,0.05241101,-0.20584242,0.43403897,-0.2624196,1.196766,-0.33260342,-0.6081303,-0.1941538,0.24705553,0.6696654,0.059827782,0.81766707,1.3750333,-0.10112547,-0.9858446,-0.6781274,1.004501,2428
4623,-0.57886,-1.0165509,-1.4296967,-0.3397971,-1.4454122,2.0771995,-1.8550767,0.5052782,-1.1419653,-0.88071203,-0.7671114,0.31903884,0.2933704,0.76127326,0.37287262,1.7810884,0.10045415,-0.26646695,-0.9994406,-0.7689888,2429
3226,0.94376653,0.33709747,-0.64651376,1.2539892,1.1978016,0.708502,0.12555979,0.07913926,-0.3197696,-1.8005942,1.7357947,0.25750557,0.33483857,-0.10993144,1.2627721,0.36365858,-0.7470645,-0.09484136,0.34190494,-0.88662505,2430
4185,-0.06948148,0.95216215,0.14344682,0.1448453,0.16975367,0.18828344,-0.051127546,0.44424924,0.63449,-2.1750083,0.11315093,0.04300554,0.5699221,-0.8435848,0.8506743,0.7239054,-0.73922247,-0.2243337,0.5804662,-1.2504256,2431
1277,0.0749994,-0.7646278,-0.16528699,0.6140598,0.29775086,-0.13353658,0.11889455,1.5091816,-1.8704565,-1.050484,0.8942274,0.44461313,-0.15289806,0.4769121,0.799906,0.9530157,-0.093462884,0.070450455,0.17791614,-0.3716562,2433
2477,0.4373805,-0.11169453,-0.6226613,-1.1184716,-0.129444,0.6083443,-1.1720954,-0.12677053,-0.80805403,-0.8396111,0.23986441,-0.49703145,0.6214888,0.75709563,0.8768215,0.72892755,0.41705665,-1.1772939,-0.6646985,-0.38175926,2434
3438,-0.029012479,0.18908842,0.53860515,0.3038366,1.1466899,0.3704198,-0.97019976,-0.677561,-0.1675987,0.089577265,0.49149007,-0.53929365,-0.55826324,0.44679502,-0.82635236,0.08883129,-0.2503939,-0.87576777,-0.15902099,0.5576844,2435
906,-0.023077892,0.30105308,0.49319658,1.3810843,-0.07109686,-1.3416518,-2.500663,-0.8132896,-0.6087218,-0.6446136,-0.18527466,-1.0941527,1.3532968,-0.54250944,-0.9147189,-1.5521995,-0.10863427,0.46663064,1.5824577,-1.1448542,2436
5273,-0.9918124,-0.47581723,-0.71538764,-0.13624153,-0.018135112,-1.5418725,-0.18659663,-0.20728567,0.34365928,-1.3119868,-1.2781657,0.5845839,-1.3549104,0.07873805,-0.44205755,-0.035694752,0.038582265,0.28174272,-0.18944001,0.15850058,2437
1657,1.9506845,0.06348612,1.1791209,2.009384,1.3477364,-1.2686119,-1.3549564,0.37065816,-0.5454435,-0.89531976,-1.0429143,2.7814527,1.2961842,0.3585098,-0.26798865,-1.4656715,-0.34130186,0.9498992,1.5899179,-0.7021971,2438
4629,-0.39016485,0.9438023,0.4108938,-0.29002902,-1.0278338,-0.0685058,1.135261,1.2089998,-0.1768902,0.33179456,-1.5402669,-0.3891161,-1.3950747,0.19116303,-0.607201,0.42749068,-0.9808132,-0.6724744,-1.1515311,1.8210828,2439
2988,0.4317033,0.56430435,0.117616944,0.54946375,1.1356622,0.8846932,-0.30699536,-1.1768483,0.10268408,-2.1224713,-1.616694,0.13432936,0.234824,0.56992894,0.51013416,0.7269944,-0.91112566,1.127019,0.5356553,-1.2455621,2440
385,-0.5827751,0.22822806,-0.13374761,-0.28940627,-0.24985822,-0.9022454,1.4294541,0.68797576,0.38795218,-1.2685895,0.71524376,-1.4180762,0.9100995,-0.24038649,-0.36411852,-0.7012753,-1.0576165,0.29883015,0.32691967,0.7817203,2441
1556,-0.22265905,-0.2216082,0.6601848,1.0500346,-1.4075105,-1.0083185,-0.7682835,0.045708366,-1.1804221,-1.8437557,-1.3814402,1.4151458,0.11950209,1.3190734,-0.5524304,-0.44709498,0.98124474,0.6289443,-0.8661985,0.023202658,2442
3765,0.24336486,0.34070027,1.9659299,-0.08449686,-0.2947143,-1.1873325,0.8571609,0.042516947,0.34286848,-2.2974355,-1.3846434,0.35009268,-0.39384645,0.25989747,-0.06479879,0.73487765,-0.8429407,-1.1357864,-1.024191,1.0599688,2443
1419,0.5867571,-0.1516823,0.8713379,-0.44063473,-0.17852035,-0.3555473,1.8406104,0.46240145,0.37686476,0.43768337,0.78257394,0.65773493,-0.8644061,-0.2601326,0.33712208,0.8831208,-0.4911961,-0.8915249,-0.48316303,0.381496,2444
4158,1.0904604,-0.49769962,0.54916763,0.13206953,-0.26436064,-1.2131369,0.61021554,1.3906714,0.37883058,0.678435,-0.49783057,-0.84894073,1.3306214,-0.72938895,0.0341455,0.038639896,0.030737251,0.8665951,0.7622645,-0.47871318,2445
1623,0.0853522,0.06341241,0.533739,1.3442655,-0.16158374,0.20180014,0.28820917,0.31281412,-0.46148816,-0.017013464,0.53100216,0.17158332,0.41635138,-0.024821386,0.5388062,1.0115619,-0.06355519,-0.37627766,-0.93753815,0.6035204,2446
1324,1.2080246,-1.5069004,0.87197226,0.5705168,1.1513019,0.53460205,-1.3098449,-0.5396239,0.75663996,0.8587685,-0.7755917,-0.74505436,1.0066361,-1.369265,0.70581025,-0.77160805,-0.6645216,0.9154265,1.6506503,-1.7279253,2447
4344,-1.1725847,0.2641593,0.54957134,-0.8092201,-1.1367339,-0.14691642,0.32700655,0.7306573,-0.5799682,0.15068287,0.8551179,-0.72841114,-0.61329913,-0.7156407,0.41049623,1.14431,-1.5022621,0.7170147,-0.66842294,-0.1844423,2448
2298,0.97291315,-0.8702771,-0.13036278,-0.59071773,0.5493785,0.18826282,-0.865047,-1.0140948,0.14260924,-2.2712743,-0.122320116,0.72948503,0.5278766,-0.6015025,0.3166287,-0.06999293,1.055433,0.23465651,0.72625524,-0.722485,2449
1004,-0.2534598,-0.15766752,0.1561884,1.121479,-0.62695163,-0.08829737,-0.32454056,0.5576129,0.2120249,-0.28548014,-0.03470266,-0.5811812,0.25173306,-0.7197668,0.6170531,1.0442095,-0.25645837,-0.7654488,-0.42547336,1.5385792,2450
3758,0.035865076,0.28136852,1.6608425,0.39372614,-0.37599343,-0.06453605,-0.025180452,-0.08948406,-0.13970208,0.25405717,1.5036038,-1.0924944,0.35295224,0.75066215,0.9926201,0.4705,0.30036148,-0.2430199,-1.1671835,0.48727232,2451
3675,0.06640696,0.25859407,-0.38572788,-1.397767,-0.6327924,0.33101112,1.0943825,-0.22499259,-0.06256402,1.1308185,-0.5775881,0.6931626,0.16306874,0.6650625,1.2878671,0.85611814,0.58627456,0.06710409,-1.0623518,0.2641337,2452
2076,-0.24477088,0.20911479,1.0639328,-0.65156066,-0.3346007,0.21978202,-0.172366,-0.22018668,-0.5676914,-1.4718468,-0.9043564,-0.88269114,-0.7760241,-0.9529875,-0.7017354,0.43312058,-0.80892754,-0.8455653,-1.4447293,1.4264677,2453
3925,0.6172937,-0.20586194,0.63395023,1.8616389,-0.188907,-0.91115445,-2.7824554,-0.16792683,-0.9778121,0.08265618,-1.0711603,2.6861157,1.1001487,-0.07154421,-0.59427595,-1.1246116,-0.5032199,1.4010371,0.822428,-1.083306,2454
3589,1.3296914,-0.77233684,-0.08442068,1.372565,0.8240469,-0.38595927,-1.314259,0.6086588,-1.2986112,-1.0830498,1.1799504,1.1192226,0.7667065,0.03444129,0.1541975,0.49763706,-0.73455745,0.5568864,-0.78369266,-1.2827485,2455
4432,-0.18863167,-0.9961972,0.23482448,0.11888498,0.2717935,0.2652273,-0.5603128,0.2225326,-0.04070466,2.9519799,0.14497095,-0.490905,0.08563049,0.792937,0.65333116,1.6325351,0.06411111,-0.112349175,0.3197259,-1.1865273,2456
791,1.1073914,-0.455893,0.94854337,1.3674039,0.67057496,-0.1293239,-1.4331963,0.13912806,-0.37235928,-0.05111842,-0.9017585,3.0457327,0.44640118,-0.39821154,-0.40925023,-1.5324798,-0.0010315031,0.59391296,1.3782685,-1.6831386,2457
