cell_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1070,0.49440205,-0.0798434,-1.9322141,-1.2519637,0.935762,-0.29935896,-2.8006034,-0.1399705,0.6415448,-0.20280829,-0.119978085,-0.4855451,1.2796477,-0.08066329,0.24967772,-1.2834264,0.954076,-4.294172,-0.43297827,0.18578726,0.3655985,2.5832512,-0.90270084,1.5278435,-0.185401,-0.2275149,1.8783914,1.5520103,0.813211,0.33623293,2.7682483,-0.5809415,-0.77187485,1.3120068,-0.4635911,0.19592196,-0.089762345,-2.1224174,1.0388845,-2.4171793,0.2435646,-0.52752835,-1.3555672,0.5348178,0.86524606,0.53540915,0.040177554,0.31323802,1.997242,2.4017296
1071,-0.18499678,-0.07616152,-1.9088941,-0.31704503,0.15018666,2.2153673,1.1345365,-2.5662332,-1.3951005,-0.19421662,-1.2098104,-0.42191026,0.88189256,0.67526567,0.41877812,-1.0626831,0.24319936,-3.211788,-0.33004785,0.8650856,-0.45504528,1.9494298,-0.07680212,-1.3340715,0.1205671,-0.43240628,0.67215264,-1.1671249,-1.6544619,-0.23687795,1.0466316,0.14542803,-0.42843723,0.3869091,0.05162196,-2.0577395,1.4069009,-0.7563795,3.168947,-5.1276245,0.46808818,-0.4015376,-0.32555392,-0.10419406,-0.5765036,0.64143956,0.5002696,-3.3829863,-0.040658146,1.7645593
1072,1.1605217,-0.8484708,-2.4977255,-0.454646,0.70462036,-0.9427242,-2.5891998,-0.09562111,-0.48790202,-1.4782132,-0.082008585,1.0458628,0.57520044,-0.1265932,-0.43158695,-0.67017347,0.13140556,-3.1581235,0.9471356,-0.68640804,-1.5019692,0.6114924,1.6089785,2.3112044,-0.3182994,-0.5794412,0.5630883,0.49642935,-1.5587081,-1.444994,1.7809799,0.22029975,-2.1792498,1.7439775,-0.5415722,0.21480869,-0.109107725,-1.9126456,0.86667424,-0.8806729,0.13857475,0.66323507,-0.79095936,-0.51179934,-0.107031316,0.23630361,-0.17420736,-0.2167694,2.1111996,1.7507983
1073,-0.18324198,-0.41642243,-1.8798206,0.8804506,1.6383908,-1.6493502,-1.5070732,0.73898834,-3.4156756,-2.594557,1.801259,2.6115642,0.58498305,0.4092957,-1.0706928,0.65201837,1.3582983,1.9329702,0.23361209,-0.75030434,-1.0774728,-0.105181076,1.525431,0.66964054,-0.16177587,-1.5800322,0.69654137,-2.2503698,-0.7792006,-1.3423342,1.1689268,1.4444209,-1.2808762,-1.8853261,0.3408241,-2.1020122,0.88260615,-1.4767158,1.8872681,-6.670652,-0.41354123,-2.4902458,-1.7340081,-0.8330302,-0.5465013,-0.2235033,2.3187814,-4.5607657,0.27050227,1.5906905
1074,-0.95229226,-0.57860136,-0.39169857,0.09586361,0.91018367,0.10785443,1.6085564,-1.3272192,-2.0576937,-2.1489556,1.5138838,0.39966768,0.4410887,0.32364547,-0.34004697,0.80145955,0.39307424,-0.8734705,0.26018444,-0.3368696,-1.3809651,2.9200249,1.0787953,-2.15448,0.14951953,-1.4544345,0.8974502,-2.1253562,-1.6940515,-1.6819513,1.1833284,1.0599276,-0.5248857,0.6477148,-0.44622368,-1.8258333,0.89951736,-0.53573424,2.4826555,-4.7859516,-0.2507118,0.43576667,-0.49949944,0.97680324,-0.83360714,-0.021922588,1.5190252,-2.1538925,1.1260875,1.2935331
1075,-1.7281454,-0.62117636,1.2802294,1.6369674,1.152801,1.9274418,-1.5924697,-1.3343558,2.110848,1.0745164,1.9534798,1.6242617,-1.9344326,0.3488529,2.1717184,-0.32198092,-1.8970882,-3.2539752,-0.9176203,-0.6652391,0.35537907,1.4844838,0.12990524,-5.9197073,-1.9243393,-0.97154814,1.858836,-1.3834493,-0.49039388,1.4418949,1.3726035,0.9619774,3.0631387,1.1337038,-2.2590623,-1.3643557,2.26987,-0.34789377,0.019601803,-1.8173906,0.6881197,3.9253361,-2.1456282,2.457891,-0.28316393,0.102968045,1.1959381,-1.458039,0.7793399,4.0989356
1076,-0.34615317,-1.086091,-1.0152009,0.023244474,0.7007321,0.9885161,0.4118948,-1.7873521,-2.427459,-2.328476,0.83328813,1.0301851,1.9398139,0.24074055,-1.2926378,0.10772368,0.24443781,-1.4984237,0.09763178,-0.27203548,-1.7315745,2.6972725,0.6746234,-0.5997369,-0.3918113,0.47244066,-0.16887465,-1.5277227,-2.324527,-2.0811818,2.0349388,0.451931,-0.88147473,0.11547184,-0.7638426,-0.53808033,-0.944927,-1.3497598,1.9591855,-4.1656685,-0.040520743,-0.93811595,-0.5134114,0.46161488,-1.3885609,-0.66002154,1.5344899,-1.6960297,1.7413138,2.1598382
1077,-0.7769665,-1.1861286,-0.32671154,0.16765657,0.67071354,-0.19287638,0.53692377,-1.2791564,-1.2269522,-2.0126376,1.2901896,1.3393056,0.29331136,0.33184168,-1.039682,0.5985395,0.22562858,-1.747664,0.18929958,-1.1230986,-1.3574417,2.4917758,0.32116973,-2.092857,-0.000027667731,-0.8652092,1.2413993,-2.482896,-2.3953035,-1.7926388,0.107253745,1.2996606,-0.3536645,0.5158581,0.435435,-1.3201632,0.61914885,-1.3517888,2.028795,-4.189377,-0.622598,0.40804338,-1.0616795,0.9427119,-0.13404018,-0.5491377,1.6496301,-2.1713727,1.0603938,1.8075839
1078,-1.1465259,-1.7127719,-0.39494765,1.404358,1.1585549,-0.88167936,-1.455936,-1.7822878,-0.8904736,-0.610026,2.4747868,2.84063,0.5979123,0.6023884,-0.4500937,1.8706065,-2.6065204,-6.8015056,0.13060895,-1.7949804,-0.36211658,4.553425,1.6097547,-2.0251102,-0.40670514,2.5034158,-1.606096,-4.3389792,-3.454037,-1.0973308,2.378714,-0.987212,0.43379387,0.11506345,-0.61185324,0.7383117,0.23577067,1.0722425,3.7613328,-4.787534,0.40742368,-0.6297955,-0.39722258,0.77611977,-1.5747639,-0.9134257,2.1149795,-1.2560092,3.1997526,1.0607777
1079,-2.7291448,-3.9383237,4.3732624,2.7452173,3.3494925,2.112681,2.9282324,-3.9735756,3.4330702,-0.19381961,0.97983503,2.247848,-0.7182677,-4.0572386,-2.0956159,2.0007439,-4.210954,-3.747107,3.9687822,-1.9746189,-0.7147293,-4.0744023,-4.0797267,-2.9411118,-0.58862746,-0.3435322,9.472785,-4.074854,-6.790328,-0.029122889,-1.9579188,-2.0130053,0.6586523,2.1180277,-1.7829598,0.060930446,0.7420317,-0.8329984,-0.7050489,-1.7790301,-2.5099893,-2.337559,-3.4546392,3.741516,4.1734843,-3.6173768,-0.16296932,-1.6298482,2.9635975,1.7067364
1080,-1.3810109,-1.1959287,-1.104314,0.33242983,1.404782,-0.35596725,-1.7674139,-2.0328999,-2.5589094,-1.206366,3.0898464,1.8222404,0.9838159,-0.13393919,-0.77881986,0.3155825,0.58646107,-5.9175816,1.6303847,-1.518326,-1.4974481,5.1393666,1.9470763,-1.3629862,-1.5846492,0.7340664,0.6066745,-1.8263803,-3.18649,-1.459337,1.9008787,0.63149875,-0.36857933,1.0806619,0.24414794,-1.1345527,-1.0408511,-0.72599584,3.478818,-4.741131,-1.1258544,-0.004713133,-1.1592525,0.7916609,-2.0025897,-1.0729475,2.9509833,-1.4185239,2.3131373,1.4894673
1081,-0.94378465,-1.2522638,-0.29795358,-0.026085343,-0.16106325,-0.7827844,-1.60296,-2.3362854,-2.1108277,-3.117094,1.2595578,2.391662,1.094854,0.31087363,-0.20921059,1.2184582,-0.19659539,-5.0086436,0.8375635,-2.0235133,-1.2437955,6.372935,1.9739552,-2.0451999,-0.4150625,-1.9204717,-0.07306304,-2.5699775,-4.744954,-2.1899805,1.6053838,0.17488655,-1.1006881,2.6799805,0.3333067,-0.3983777,0.54712564,-0.74106467,2.5014777,-3.8771346,-0.1469594,-0.7430876,-1.2271572,1.8317161,-0.23621963,0.27100497,2.4852862,-1.7533792,3.1134198,0.8735068
1082,0.7846447,0.030638538,-1.7594782,-0.5559782,0.9121569,-0.16874361,-2.1641612,-0.058188215,-0.9342499,-1.347832,-0.020113602,1.0258566,0.07892272,1.2803131,0.12312091,0.122133344,-0.16585341,-3.5480103,0.56485236,0.57793176,-0.32644168,1.9113111,0.070742235,-0.13652706,-0.11084637,-0.07216281,0.8197566,0.4759486,-0.7643459,-1.24538,1.5832907,0.98576367,-0.6245232,0.9537192,-0.72904176,-1.1756058,0.20902053,-2.365058,1.2947961,-1.3187745,0.15754758,-0.23584732,0.006581813,-0.80065006,-0.95993394,-0.43283033,0.91851664,-0.1178564,0.9713483,1.3897834
1083,-1.2097892,-3.237505,2.582375,2.9688084,1.3925872,-0.89386874,3.7134166,-1.1952535,2.158059,-1.7765387,1.5682489,2.702529,2.48769,-0.031886697,-0.49316242,0.75926393,-4.5241923,-2.6338036,0.8805652,-1.8813953,-0.422555,-0.50132906,-0.45089152,-1.7639142,-1.8724616,-0.39668122,5.431429,-3.1561313,-1.8761193,-0.7724252,0.98054886,-0.77916473,2.6847842,3.6854692,-0.7044992,1.2733665,3.6219273,0.2136963,-1.1237804,-2.1677213,-1.1187049,0.57123524,-3.4569576,1.3804702,2.0229607,-1.1407716,0.36115468,-1.4787382,1.7901896,2.6771343
1084,-1.1709011,-0.8194303,-1.3180952,1.0752624,1.5910529,-0.4928829,-0.7230362,1.2026552,-2.2725315,-1.2189703,2.3941147,1.8337283,0.5843122,-0.5037178,-0.26550236,0.8699184,0.6249863,-0.5311506,-0.57318544,-1.7126348,-0.16526365,1.5233889,2.6771586,-0.17580864,1.7031528,0.03333427,0.72988683,-2.9308503,-0.8794918,-1.8527303,2.0841422,0.6060867,0.96721435,1.8946122,-0.25587785,0.34782448,0.69809544,-0.13372472,1.7710376,-5.2664375,0.54960525,0.6759295,0.6028238,-0.78192425,-0.5844255,-0.49263686,1.5254536,-2.693287,2.4561198,2.1368802
1085,-1.4031187,-0.6328463,-0.15708815,-0.07063127,0.7496119,2.8587534,4.792919,-3.5427065,-1.6624093,-0.21558647,0.27443248,0.344886,2.6255152,1.1565664,0.9833189,0.22683555,0.85878533,1.3553665,-0.02886603,-0.6571847,-2.0843325,-0.62401307,1.7261801,-3.368,-0.9739492,-4.6005197,1.0892245,-1.0145662,-1.3261724,0.617561,1.8839048,1.12426,-0.33295223,0.5811423,-1.6290462,-1.8334459,2.2353146,-1.0247481,-0.2415843,-4.0560427,1.2223742,1.5135407,-0.23400334,-0.52401495,-1.1603897,0.80012757,0.99685794,-2.670243,-1.0428089,0.3418299
1086,0.486427,-0.51236963,-2.4000986,-1.0527418,0.7476007,-1.7583373,-3.1624017,0.016635694,0.32043236,-1.5980048,-0.17854401,0.80663455,0.1589151,0.30655566,0.23808244,-0.91815984,-1.1580422,-4.294143,-0.20334697,-0.032617368,0.39072233,0.9430866,0.7303169,0.10921095,-0.12489851,-0.53886235,1.5140545,0.9083065,-0.25130218,0.059759766,1.2753563,1.7241536,-1.1254557,0.94934636,-1.2710533,-0.9256164,0.72861505,-2.685785,-0.6193746,-1.2120411,0.7311618,0.70213604,-1.0569792,0.589484,-0.51753175,-0.6926356,0.18091676,0.6434834,0.45221627,1.6620222
1087,-0.1934551,-0.30397657,-1.3590264,-0.65926,0.91992795,-0.8771702,-0.24671866,-0.25898448,-2.9287584,-3.355253,1.7121668,0.76872444,0.22129013,0.23249635,-0.16938162,-0.23458487,0.27517164,-1.14677,1.2194698,-1.0462345,-0.0518651,2.7830083,1.5133985,-0.22734821,-0.38712758,-0.9691246,0.28710118,-1.9918361,-2.7680664,-2.2073913,1.5431451,1.5484188,-1.6658573,1.3695769,-0.026681095,-1.4791975,0.22294804,-1.8474876,1.654285,-5.0261254,0.101840936,0.32805908,-0.24966604,-0.41992733,-1.9899142,0.09695622,2.0013988,-2.399186,0.8226009,1.2497704
1088,-0.7782373,-0.5948552,-1.6944802,0.6210201,1.3905658,1.1233435,0.6058763,0.5732101,-3.0660877,-1.129886,0.43824995,1.7911656,3.42842,0.9970363,-0.48230338,1.1156652,0.3493877,0.34174493,-1.8976831,0.5857017,-1.1484925,1.2405437,1.1426202,-3.2562432,-1.240526,-0.06927335,0.4202336,-2.1021838,-0.76834583,-0.61638033,1.563356,0.59703374,2.2932963,0.79879826,0.15987304,-1.5215714,1.6680228,1.4481444,1.1808383,-4.449326,0.11946085,-1.836098,-0.62626505,0.16331011,-0.9495825,-0.36342636,1.823797,-1.7927382,-1.3731108,3.5746264
1089,-0.390709,-1.0926036,-0.8399123,-0.19875328,0.8634837,-1.0636005,0.023715675,-0.23335306,-1.2435675,-2.6678255,0.99331075,0.8303519,0.67327666,0.27376264,0.24563262,0.5025172,-0.29587162,-1.9599121,0.6652888,-0.6899326,-0.6404786,2.2887695,1.3155509,-0.63662827,0.5684214,-0.3778646,0.90054804,-1.1186925,-1.8016835,-1.146038,1.3941262,0.8696712,-0.4941585,0.68637925,-1.0115353,0.05099882,0.45432848,-2.9243555,1.1055775,-4.0442734,0.5558349,0.7137321,-0.7045734,0.35703823,-0.95410407,-0.12180728,1.3561568,-1.0634152,1.3974638,0.44317997
1090,-1.0483512,-0.9772467,0.75244933,1.2046956,2.3729663,0.6583604,1.8582433,-1.9491081,-2.9340415,0.04751799,1.4403114,1.9865856,1.5544503,0.1289686,-0.38534304,0.7897908,0.8921756,-1.3800416,0.19059047,-0.17128584,-0.77131385,2.5040214,1.9205115,-1.7937979,-0.34876168,-0.60214835,-0.18463713,-1.6562834,-0.81834185,-0.931422,1.7887392,0.8649241,1.7874476,1.0836695,-0.25048587,-1.9636595,-0.035085242,0.4328963,2.0356286,-4.0150857,0.24886303,0.5277578,0.004973769,-0.5625572,-2.2774277,-1.1745683,1.3087798,-3.0562274,1.4850008,2.7988436
1091,-0.13894443,-0.5645635,-1.952869,-0.2745669,1.0637611,-0.41534147,-1.7538172,-0.72876644,-1.0958425,-2.0141568,0.836712,1.1231543,0.4388564,0.60882485,-0.06773543,0.26386967,-0.3000475,-2.4956326,1.1192161,0.21367994,0.019200176,1.8446423,1.2488356,0.017650276,-0.13847011,-0.32042682,0.66196287,-0.54078627,-1.5858787,-1.8175366,1.649048,0.91514075,-0.69796354,1.8066446,0.32985738,-1.7419215,0.29421133,-1.9940832,0.475005,-2.960899,-0.22831377,-0.40024978,0.5724017,-0.38490617,-1.6342075,-1.1958828,1.4267014,-0.72819567,-0.25205508,1.0881621
1092,-0.4780624,0.2824667,-0.64158016,0.23210701,1.9481677,-1.1321068,1.595149,0.00570105,-3.8573966,-0.7571305,2.8465672,0.17168,-0.45460248,-1.0370836,-0.26353532,-0.37555796,0.53070456,-6.0051603,-0.35232344,-0.29472795,0.024043977,3.631566,2.4804947,-2.1841605,1.2481539,3.25116,0.749132,-2.2983963,-1.9343494,-2.2634847,0.78526366,2.9638748,1.1391695,2.1531377,0.6862869,-1.4890488,-0.27887136,0.24894325,5.400695,-4.781604,-0.19650166,2.4891436,1.5224284,-1.2852284,-3.5208476,-1.5490057,1.2889457,-0.9934738,2.4094834,3.465382
1093,-0.25967628,0.81577724,-2.3966987,-1.1060472,1.2074249,0.22198068,-0.8607463,-2.0080922,-0.918108,0.16304673,-0.44569308,-0.91123927,1.2218895,-0.19975364,0.9167545,-1.6191766,2.4687889,-2.7407532,-0.26421916,-0.33949253,-1.1185584,3.4515538,0.19282097,-0.74648243,0.071292296,-0.26697174,2.4125783,1.6822921,0.19785616,1.6010361,0.82976246,0.27120322,-0.23174956,-1.2302784,0.7500233,-1.0902958,0.8531693,-0.2810635,1.6936684,-8.394904,0.03966664,-0.6844672,0.43281877,0.49643853,1.5209087,0.4103109,0.14796075,-2.5789726,0.76277614,1.7613645
1094,-0.9052611,-0.822057,-1.4777805,0.11849802,0.55519605,-0.12294096,-0.11094586,-0.8779068,-1.8545511,-1.2015291,1.4401184,1.2980331,0.0109669715,0.0732973,0.10350213,1.8127797,-1.1041923,-6.400087,-0.584149,-2.2451823,-0.69053966,4.215251,1.9929852,-2.3487144,0.24209945,1.8781824,-0.61332935,-3.6962328,-4.191313,-1.1597644,1.7791524,0.39898556,-0.6288256,0.98937184,-0.010998845,0.48534125,0.20270745,0.7734249,3.8375459,-4.7466497,0.18892615,-0.38827923,0.07945097,0.37146837,-1.8701944,-0.71641755,2.0859265,-1.045061,2.583861,1.3853686
1095,-1.7153082,-0.41686818,-0.8934023,0.65676403,1.2877469,-1.484414,-0.9700586,-2.511768,-3.2804563,-0.0755807,3.3216035,2.976095,1.5945508,-1.3574947,-0.07220605,1.3033314,1.8294902,-9.420332,0.5784694,-2.7848012,-1.1289316,7.0025687,3.7209918,-4.6131883,0.97052467,0.931946,0.48351675,-2.6706917,-5.581713,-2.6678681,0.7396278,2.032686,0.26966777,3.5794282,1.5142614,-0.25483736,0.1877787,0.61413765,5.3429933,-3.6892564,0.41251186,0.39570475,0.8821146,0.6102414,-0.9884718,-0.9611431,3.1729727,-0.62715805,6.2545896,3.6350784
1096,-2.3439937,-1.333866,1.7350628,2.2597306,1.6665927,1.2331372,-3.655843,-1.1749368,-3.2562485,0.83104575,2.9550226,4.157062,1.4953388,-1.3729321,0.31826967,0.54870784,1.6207348,-5.3609314,1.8431268,-2.7098053,-1.3842875,5.674835,3.1226914,-3.1915135,-0.6207646,-1.3574518,1.1599231,-1.8270814,-3.2207897,-1.7947669,3.5365489,0.41388616,1.502493,3.7693727,1.0933561,-1.5012106,0.8433218,-0.545069,3.8174784,-3.7655215,0.2536114,0.8377778,-0.84247476,1.9529272,-0.2944234,-1.0470711,2.4521956,-1.7517042,5.450045,2.3480968
1097,-0.0028132647,-0.43979132,-0.82112926,-0.48334765,1.0443853,-0.9307156,-0.2945094,0.39433438,-3.0813065,-2.8576756,1.2193907,0.84333974,-0.16163617,0.34413594,0.35884446,-0.6758333,0.73959374,-1.314637,0.05053407,-1.5368344,-1.1985765,2.1875997,1.7455659,-0.40505368,-0.81282866,-0.7508478,0.110146,-2.2535827,-2.469112,-1.7622839,0.62343884,1.5388124,-1.1894604,0.55747217,1.1234441,-1.6439588,0.70294654,-1.4051093,2.2195823,-4.9820347,0.5997461,0.039643228,-0.09595327,0.6299724,-1.4497569,-0.7571087,1.5626054,-2.8533432,1.532963,1.6484268
1098,0.45611554,-0.97638816,-1.2167459,-0.30964932,0.66335714,-1.2199407,-0.063062504,-0.50555414,-0.32292932,-2.0386508,0.1349051,1.0213172,0.74638426,0.14077495,0.92698187,-0.59393686,-0.9279476,-2.552595,0.6270188,-0.7468552,-0.4603089,1.5912986,1.364737,0.21843265,-0.31438634,-0.22558124,0.9260967,-0.266187,-1.4015883,-0.64759624,1.7979268,1.1758265,-1.1895473,0.87908024,0.9953189,-0.45801598,-0.4508177,-2.7857475,0.069939844,-3.524853,0.66097766,0.45965332,-1.4101336,0.36404842,-1.2502893,-0.9388593,0.3588239,-0.89280146,0.9698992,1.2106316
1099,-1.2068923,0.39945078,-1.6696718,-0.8859284,1.5768033,-1.1412563,-2.286794,-1.4706693,-0.00030475855,-0.042001866,0.87331176,0.5651365,0.948954,0.0693094,0.72083557,-0.94872266,0.25993496,-3.3076587,0.49059457,-0.30664498,-0.07430026,3.113601,0.5095156,0.40345457,-0.41452336,-0.47692898,1.5469126,1.8711772,0.65876704,0.97281814,2.5262227,0.10214499,-0.371016,-0.08619869,-0.7584875,0.714707,-0.29503387,-1.9349656,0.46028483,-3.465846,0.23113781,0.55940473,-0.8442159,0.23228365,0.5767603,-0.26885742,0.78886926,0.021665946,2.5583806,2.3908331
1100,-0.19116524,-0.8927925,0.27576864,0.293873,1.8256192,-1.8219194,1.0344739,-0.6457894,-2.1987646,-1.8199061,1.6333046,1.1430237,-1.3261533,-0.41250646,-0.043007642,0.23666732,-2.0729854,-4.689187,-0.30612218,-0.06902442,-0.14495897,3.379469,0.8534816,-1.7338167,0.9542006,1.8178382,-0.4810749,-2.9284298,-2.5825083,-2.2963867,1.1938086,1.6676446,0.9400052,0.57600933,-0.2519407,-1.35649,0.22881168,-0.6851427,3.715529,-4.239262,0.501335,0.80536926,0.7886273,-0.22248521,-2.48523,-1.3011022,0.8781772,-1.631237,1.8939483,2.0798447
1101,-0.6839601,-0.3265213,-1.319537,-0.22138223,0.84609795,0.056513052,-0.06814712,-0.8041855,-2.0486512,-1.8909591,1.1678596,0.48006648,1.7915196,0.34493682,0.25001326,0.4964886,0.78633267,-2.1611679,0.379204,-0.20524514,-0.43566412,3.6901696,0.67879224,-1.4133748,0.13194689,-0.5570481,0.5840999,-1.2503197,-1.3876936,-1.0445343,2.5694714,0.5940441,0.0020366907,1.0971863,0.4939394,-1.4911605,0.016387537,-1.2466013,2.066843,-4.456778,0.4596355,-0.53132355,-0.14763488,-0.44933182,-0.7649627,-0.4138739,1.9220736,-1.7190661,1.4704955,1.6149899
1102,-0.3832311,-0.46036646,-0.04392624,-0.04045096,0.8585872,-0.5365096,0.2069467,0.05840788,-1.4740827,-1.728579,0.42646608,0.9208771,0.30067077,-0.7361023,0.43851373,-0.3305179,-0.3695519,-2.3734682,1.2065313,-1.759791,-1.1710887,1.5214158,1.4307643,-0.13473885,-0.14551641,-1.0779054,0.89381456,-0.5943982,-1.882247,-0.6315069,2.2346375,1.1506371,-1.9010475,0.9526232,0.10890527,0.028585568,-0.2851667,-2.5212739,1.8265254,-2.7598777,1.9984698,0.10959938,-0.6430222,0.16011196,-0.8868971,0.033247456,0.8103799,-0.5902569,1.5600812,0.9165529
1103,-1.3916417,-1.0643249,0.6913107,0.2157401,1.8621124,-3.6998289,2.4503083,-0.97057,0.0077547524,-2.9174042,2.1098895,0.78371584,-0.15661214,-0.115596876,-0.7521012,1.1673433,-2.3095818,-2.2558692,-0.04521452,0.20575845,-0.38886377,2.8374531,-0.25738388,-2.528086,-0.31873494,-1.0303835,3.2154388,-1.1188928,-1.2439528,-0.6382196,-0.11096161,1.333622,2.207926,1.0117286,-0.7503005,0.08022684,2.195099,-0.3064863,0.48242387,-3.7161782,-0.8711329,0.5656926,-1.9254445,1.1788162,0.44957417,-1.076915,2.196898,-1.2698267,-0.40915978,1.3113048
1104,-0.5748726,-0.17477515,-0.15987328,0.30491832,1.7612928,0.9304631,2.0906205,-0.6448892,-2.1603465,-2.1074755,0.31071845,1.3592858,2.7987075,-0.38076076,-0.2644046,1.2506912,1.0102233,1.67074,-0.29237378,-0.32579288,-1.4933934,2.454965,-0.7862444,-0.33785483,-0.3320972,-1.4773444,0.70610166,-1.6165342,-2.493818,-2.2305079,2.2901165,-0.2722004,1.8833207,2.2402422,-0.42125228,-0.87440103,0.05795675,-1.0552398,-0.21555156,-4.534253,0.22845176,-1.724601,0.5646546,-0.6246213,-0.72359186,-1.7021716,1.2767899,-3.474376,0.8525345,3.2668588
1105,-0.50907385,0.10916986,-0.19830854,-0.9460315,-1.1128331,0.31554693,1.1059047,1.0487632,-2.3994944,-2.8120794,2.353391,0.40949208,1.7704344,1.1659608,0.7639732,-0.19177361,0.6637402,-0.4438407,1.3104675,-1.2442336,-0.41792798,2.0609126,0.8588395,-1.9848461,-2.5686972,-2.1426797,-0.085522704,-2.3966053,-2.410941,-1.6173255,-0.124963716,2.275329,-1.0109456,1.3666413,1.181168,-1.2869756,0.16575402,-1.5980098,0.7606485,-4.5385923,0.19702765,1.4951463,-0.7266586,0.24801748,-1.0734378,-0.6816448,1.3315538,-2.9036827,1.0565535,1.8569138
1106,-0.41181463,-1.5170258,2.7568212,2.3622859,1.4196674,1.2353791,-2.555961,-0.67190605,3.5465167,1.1166306,0.9244591,2.2639632,0.7634692,-0.4352265,1.8733244,-1.1149691,-2.4928591,-4.5031,1.7218466,-1.7348198,-0.3571353,-1.869777,-3.2662024,-3.288035,-4.565909,0.7931774,4.7502556,-2.6827893,-1.2753098,0.4880331,0.16826919,-0.7043617,4.112959,3.3929799,0.29814324,0.58803695,3.1678576,-0.18945338,-3.1272633,0.351505,-0.484189,-0.34948987,-1.7108234,1.5059007,1.4417582,-2.5538619,0.796756,0.8232491,-0.33015996,5.5145907
1107,-0.24812171,-0.31339696,-0.98158854,-0.47682112,-0.1663551,1.8636241,0.6654583,-1.1156771,-1.3539406,0.26820847,-1.7736523,-0.029392762,1.7834629,0.33112857,1.2097018,0.15940604,1.8897228,-1.7201055,-0.89006835,-0.64997387,-1.1405843,1.3138231,0.60551596,-1.4801719,-0.09464905,-1.0569597,1.0685009,-0.61050546,-0.97495973,0.26568928,0.8707325,0.21162738,0.36222243,0.20666151,-0.000039875507,-0.8948358,1.82463,0.30405748,1.7561091,-5.1854773,0.6484368,-1.5026667,0.9062182,0.27304357,1.0086385,0.1235497,-0.5378414,-4.773108,2.152046,2.1650496
1108,-0.77624655,0.7603934,-0.78391945,-2.170248,-1.3229319,1.353628,0.701756,-3.6498973,-1.8400779,-0.20655113,0.51328325,0.020318702,2.8954563,1.1169828,1.1378797,-2.149235,1.589624,-3.592336,-0.0019390583,1.121107,0.677335,3.384682,-0.7194894,-1.2801393,-0.38513368,-2.0063272,-0.33493987,-0.19928692,-0.866813,1.2550311,1.4226772,-0.09026997,-0.23957753,-0.44459844,1.3172922,-0.69183564,-0.30630487,-3.2780256,2.0901885,-4.597696,1.9131259,0.44012764,0.6801772,0.016065717,1.9711399,0.78131664,0.12213613,-4.051152,2.576845,1.4755777
1109,-1.4980292,-0.5694791,0.37793005,0.245165,1.8470882,-2.0064135,1.8025978,-0.20554703,0.43641114,-2.6636162,1.9704587,0.7916858,-1.0839865,-0.07865723,0.06451194,0.7425916,-1.7866696,-2.1465015,-0.07320632,-0.848976,-0.637447,2.5549543,0.5576037,-2.67385,-0.36978835,-1.2166476,2.4279408,-2.08636,-1.616144,-0.46444294,0.031002536,1.2043917,1.1854405,1.0132941,-1.5980171,-0.4198546,1.5694869,-0.28691447,0.26209015,-3.8207376,-0.03658383,1.9448818,-1.8632767,1.0117595,-0.09439043,-0.7185147,1.5091108,-1.807973,0.31584802,1.1138898
1110,0.20867392,0.6694449,-1.7812604,-1.5656431,0.43892246,1.8136382,-1.2009249,-2.002878,-0.73364115,1.5445818,-1.225685,-0.51901555,1.9845029,0.36504048,1.077149,-2.6399822,2.3392901,-4.542606,-0.5164762,1.1851025,0.10039845,3.3054013,-2.404119,-0.23670945,0.8472169,1.6160831,0.97213894,0.86844563,0.114073224,1.9989344,1.233167,-1.3228574,1.5659918,-0.7889588,1.4113866,-0.14379603,-0.12655067,-1.592472,3.3658626,-6.3910284,1.5532327,-0.7688429,1.4990604,0.52193016,1.6853726,0.5904142,-1.0384128,-4.451535,2.8705125,3.0815048
1111,-1.219913,-3.1713626,3.3915792,3.984685,4.0973506,10.546948,0.58355755,-3.561319,0.7597884,4.3468814,-0.18451446,2.2830696,3.4797015,-1.8512332,1.8868693,0.49826232,-2.8107865,-4.312406,-0.548484,-0.8428687,-1.0685333,-2.327007,0.23030102,-4.7492476,-5.3420935,0.11426163,2.2312946,-3.1431077,-2.2796779,1.51953,4.484046,-3.6401927,3.3723116,3.3939235,-2.8917167,-2.6054375,1.5197377,5.485534,-1.1892068,-0.3561519,-0.582717,0.99986935,-3.422761,2.0759969,-1.3277469,-4.8859444,-2.034015,-0.34480512,1.620027,8.198781
