cell_index,x,y,n_transcripts,density,elongation,area,avg_confidence
4692,5694.65517241379,272.793103448276,29,0.01002,3.576,2895,0.7747
4693,2631.35714285714,5305.78571428572,42,0.01235,1.691,3400,0.9757
4694,2106.8,7466.22222222222,45,0.01245,1.293,3614,0.9546
4695,4714.54545454546,5194.27272727273,121,0.01993,1.767,6070,0.9922
4696,3233.32142857143,8536.28571428571,28,0.02038,6.863,1374,0.8913
4697,3885.91666666667,8624.29166666667,24,0.04465,2.733,537.5,0.9975
4698,4142.13333333333,5519.79166666667,120,0.01822,2.129,6586,0.9941
4699,4318.96666666667,592.933333333333,30,0.01109,1.398,2705,0.9959
4700,3831.04545454545,6433.56818181818,44,0.01384,1.409,3180,0.8677
4701,2210.91666666667,6895.55,60,0.01218,1.375,4926,0.9752
4702,3930.25806451613,790.752688172043,93,0.01524,2.34,6101,0.9519
4703,3440.57407407407,1341.37037037037,54,0.01708,2.008,3161,0.9596
4704,3461.20454545455,3680.61363636364,44,0.008206,2.658,5362,0.9411
4705,3086.48387096774,6320.54516129032,310,0.03293,1.101,9413,1
4706,3173.58333333333,2265.11111111111,36,0.007541,2.308,4774,0.6476
4707,4405.67567567568,2452.94594594595,37,0.01013,1.809,3652,0.9645
4708,4139.07692307692,2623.23076923077,13,0.02336,2.205,556.5,0.4334
4709,2863.45714285714,5677.6,35,0.01365,4.16,2565,0.9792
4710,4461.51351351351,4537.31081081081,74,0.01431,1.337,5171,0.9952
4711,3014.57219251337,6360.16042780749,187,0.03187,2.636,5868,0.9989
4712,2817.13636363636,8011.44214876033,242,0.02637,1.441,9178,0.9852
4713,3426.31914893617,2110.06382978723,47,0.007559,1.435,6218,0.8691
4714,4706.55555555556,1594.88888888889,9,0.03093,27.69,291,0.7809
4715,3816.16666666667,1024.04166666667,24,0.06936,6.998,346,1
4716,4133.4,1057.7,40,0.01082,4.381,3697,0.9003
4717,4704.36363636364,979.054545454545,55,0.01363,2.49,4034,0.8707
4718,2737.19047619048,3689.47619047619,21,0.01019,5.581,2061,0.9898
4719,3462.15706214689,2842.72881355932,885,0.02984,1.532,29660,0.9988
4720,5336.85714285714,1129.74285714286,35,0.02218,1.218,1578,0.9824
4721,4139.18181818182,2555.84848484849,66,0.02206,1.123,2992,0.9776
4722,3914.87074829932,2772.68707482993,147,0.01794,2.393,8196,0.9664
4723,3965.35714285714,3821.71428571429,28,0.01137,3.164,2462,0.7587
4724,4101.45454545455,3989.22727272727,22,0.01396,4.904,1576,0.8223
4725,2084.78378378378,6263.62162162162,37,0.006094,2.745,6072,0.6708
4726,2426.26666666667,7041.33333333333,30,0.0112,1.662,2678,0.8993
4727,4341.65740740741,7715.14814814815,108,0.02442,1.126,4422,0.9353
4728,4232.6265060241,7290.55421686747,83,0.01767,3.303,4696,0.9782
4729,1321.7,6181.8,10,0.06006,3.801,166.5,0.8594
4730,2363.26666666667,2682.6,15,0.01348,4.11,1113,0.4298
4731,4541.5,1149,4,0.08333,34.7,48,0.708
4732,2200.31132075472,8053.16981132076,106,0.01175,1.718,9024,0.9666
4733,2736.12195121951,1964.59756097561,82,0.01322,1.74,6201,0.9517
4734,2648,2451.1,40,0.01471,1.284,2720,0.8366
4735,4465.72549019608,864.219607843137,255,0.02111,1.309,12080,0.9997
4736,4268.68062827225,1981.94502617801,382,0.02868,2.515,13320,0.9947
4737,5279.13953488372,1427.3488372093,43,0.01144,1.394,3760,0.8584
4738,4928.59574468085,3145.06382978723,47,0.008426,2.691,5578,0.5478
4739,2627.49211356467,5968.97160883281,317,0.03915,1.438,8098,1
4740,2296.04,6840.72,25,0.006918,3.998,3614,0.7553
4741,3774,8867.27777777778,18,0.02025,1.571,889,1
4742,3310.46153846154,3379.61538461538,13,0.02291,1.582,567.5,0.9718
4743,5137.08108108108,1645.37837837838,37,0.008911,3.582,4152,0.9053
4744,3125.55,3114.655,200,0.02325,1.721,8602,0.9995
4745,2741.3,5225.24,50,0.008818,2.271,5670,0.8261
4746,1245.75,3869,12,0.009709,5.462,1236,0.7004
4747,2621.78260869565,2991.73913043478,23,0.008025,2.168,2866,0.7864
4748,5612.09523809524,1514.09523809524,21,0.03026,4.703,694,0.9553
4749,2660.98884758364,4749.08550185874,269,0.02168,2.288,12410,0.9731
4750,2787.78846153846,4672.94230769231,52,0.009926,4.003,5239,0.5556
4751,2209.38235294118,7200.73529411765,34,0.01895,1.425,1794,1
4752,1931.125,9321.6875,32,0.01469,1.442,2178,0.8314
4753,2767.77192982456,8584.08187134503,342,0.02921,2.328,11710,0.9852
4754,4422.21428571429,7518.14285714286,28,0.01864,1.683,1502,0.9936
4755,4167.91071428572,6706.08928571429,56,0.02441,1.909,2294,0.9997
4756,3487.41666666667,515.027777777778,36,0.01695,2.112,2124,1
4757,2916.21428571429,1729.21428571429,14,0.01837,2.87,762,0.8264
4758,2914.23404255319,3498.61489361702,470,0.04048,1.289,11610,0.9983
4759,4798.14893617021,3167.34042553192,47,0.01176,4.561,3998,0.9661
4760,4303,4435.04347826087,23,0.01665,3.333,1381,0.9931
4761,2042.61538461538,3925.07692307692,13,0.02224,5.997,584.5,0.8561
4762,3025.15384615385,8559.42307692308,26,0.01786,4.494,1456,0.8597
4763,4374,4443.66666666667,3,0.75,22.04,4,0.9556
4764,4614.3625,133.8875,80,0.01197,1.714,6684,0.8639
4765,2531.57142857143,3041.88095238095,42,0.01249,1.321,3364,0.9589
4766,5209.07978723404,952.260638297872,188,0.02034,4.367,9242,0.9987
4767,5578.70833333333,1510.25,24,0.01293,3.042,1856,0.9779
4768,1799.6,5681.8,20,0.009407,2.203,2126,0.5572
4769,4118.93617021277,5439.34042553192,47,0.01333,1.703,3526,0.9803
4770,4341.67857142857,5546.82142857143,28,0.00933,6.742,3001,0.934
4771,4366.125,6328.20192307692,104,0.01315,2.212,7910,0.9703
4772,1331.8679245283,5325.35849056604,53,0.007563,1.096,7008,0.5005
4773,2298.63636363636,7787.45454545455,55,0.01813,2.316,3034,1
4774,3905.09090909091,1117.48484848485,33,0.009851,2.05,3350,0.982
4775,3770.08421052632,512.81052631579,95,0.02408,4.129,3946,0.9854
4776,5317.3,1359.4,10,0.009174,3.515,1090,0.8045
4777,3840.85714285714,5169.82142857143,28,0.0197,2.033,1421,0.9724
4778,3379.03826530612,6965.13520408163,392,0.02851,3.246,13750,0.9903
4779,1499.68888888889,9207.42222222222,45,0.01694,2.99,2657,0.925
4780,2577.17073170732,1368.63414634146,41,0.02073,1.794,1978,0.9739
4781,5531.6338028169,523.845070422535,71,0.0107,1.701,6636,0.89
4782,3570.50649350649,886.272727272727,77,0.01799,1.469,4280,0.9958
4783,3673.31818181818,3484.18181818182,44,0.01149,2.288,3830,0.8492
4784,3481.7,91.5,30,0.01807,2.524,1660,0.9111
4785,3403.71317829457,3856.23255813954,258,0.02295,1.574,11240,0.9887
4786,2283.55905511811,4018.05511811024,127,0.02278,1.543,5575,0.961
4787,5125.71428571429,1274,21,0.009284,2.287,2262,0.8202
4788,3296.30864197531,4720.97530864198,81,0.01449,1.894,5590,0.9292
4789,3091.54240631164,5420.59960552268,507,0.0267,1.467,18990,0.9919
4790,3994.19230769231,5195.03846153846,26,0.01524,1.704,1706,0.9765
4791,2139.75609756098,7806.06707317073,164,0.01882,2.681,8716,0.9901
4792,1888.70238095238,8368.05158730159,252,0.01953,2.077,12900,0.9778
4793,1732.45833333333,9083.33333333333,24,0.009868,2.212,2432,0.922
4794,2351.76923076923,7116.05769230769,52,0.01174,1.47,4431,0.8846
4795,2793.68217054264,5319.44186046512,258,0.0223,1.862,11570,0.9859
4796,2638.88421052632,5032.81052631579,95,0.01984,1.557,4788,0.9883
4797,3131.05016722408,8193.34113712375,299,0.02173,2.043,13760,0.998
4798,4899.27542372881,2939.46186440678,236,0.02468,1.776,9563,0.9981
4799,2403.31318681319,5944.93406593407,182,0.01965,1.399,9264,0.9712
4800,3309.75,429.642857142857,28,0.01158,2.265,2418,0.953
4801,3463.65625,4939.1875,32,0.008459,2.546,3783,0.7024
4802,4454.96666666667,4517.43333333333,30,0.01293,1.453,2320,0.9987
4803,4909,4458.55,20,0.0243,3.06,823,0.8698
4804,3588.46666666667,6435.5,30,0.007422,4.339,4042,0.6167
4805,2733.2,8448.9,60,0.01724,1.451,3481,0.9443
4806,3446.75,8664.07142857143,28,0.01178,2.93,2376,0.9959
4807,3907.31707317073,5365.36585365854,41,0.01484,1.997,2763,0.9897
4808,1802.72727272727,8279.29090909091,55,0.01286,4.288,4276,0.9777
4809,5621.07575757576,1064.33333333333,66,0.01917,3.705,3442,0.9946
4810,4297.08571428571,1095.34285714286,35,0.013,3.723,2692,0.9985
4811,2236.58536585366,3643.9512195122,41,0.01276,2.052,3212,0.7706
4812,4928.53125,1448.28125,32,0.01258,2.893,2544,0.9697
4813,4202.03571428572,2459.92857142857,28,0.008878,1.629,3154,0.9727
4814,4875.53383458647,3034.34085213033,399,0.02779,1.458,14360,0.9997
4815,4032.22666666667,4013.58666666667,75,0.01499,2.973,5004,0.9292
4816,1741.28057553957,7072.5035971223,139,0.02102,2.802,6612,0.9871
4817,1563.53333333333,8193.46666666667,15,0.01802,2.196,832.5,0.8295
4818,2919.6036036036,7029.63063063063,111,0.0193,1.48,5752,0.9975
4819,1875.80769230769,8567.76923076923,26,0.00732,1.397,3552,0.7442
4820,4392.52,6663.92,25,0.0071,2.09,3521,0.9852
4821,3092.32369942197,8281.23699421965,173,0.01905,2.14,9082,0.9811
4822,2681.31775700935,6931.84112149533,107,0.0165,1.957,6484,0.9752
4823,4594.89655172414,6675.34482758621,29,0.02197,2.128,1320,0.8405
4824,2234.60583941606,5631.06569343066,137,0.01538,2.986,8908,0.9368
4825,2851.3488372093,9215.44186046512,43,0.009287,4.043,4630,0.8929
4826,4832.6875,1608.25,16,0.01276,3.295,1254,0.9966
4827,2281.97402597403,3874.00649350649,154,0.02533,2.011,6080,0.9942
4828,808.6,8757.2,5,0.06369,7.753,78.5,0.6755
4829,3704.94117647059,1494.11764705882,17,0.00772,3.07,2202,0.5506
4830,4714.73271889401,685.235023041475,217,0.02207,1.733,9832,0.9872
4831,4428.33333333333,1166.33333333333,12,0.01193,2.412,1006,0.8369
4832,2052.96373056995,7749.47150259067,193,0.01725,1.545,11190,0.9999
4833,3506.77391304348,6769.2,345,0.02197,1.781,15700,0.9934
4834,3088.38607594937,9303.80379746835,158,0.01801,2.707,8774,0.9909
4835,3678.08333333333,8618.75,12,0.01988,2.425,603.5,0.9232
4836,2656.06666666667,7669.27857142857,420,0.02521,1.936,16660,0.9817
4837,3385.92307692308,658.230769230769,104,0.01688,4.029,6162,0.9868
4838,4303.42553191489,316.631205673759,141,0.01754,2.676,8038,0.9712
4839,4830.42079207921,2844.41584158416,404,0.02635,1.167,15330,0.9817
4840,3205.09574468085,704.925531914894,188,0.02756,3.17,6822,1
4841,3770,1212.75,12,0.009375,1.125,1280,0.6531
4842,1518.96551724138,3440.89655172414,29,0.01725,2.311,1681,0.9723
4843,3136.04508196721,1843.56967213115,244,0.03512,1.139,6947,0.9991
4844,4921.125,178.75,16,0.02336,14.53,685,0.9737
4845,5539.48148148148,1584.14814814815,27,0.02338,3.079,1155,0.9488
4846,3269.65517241379,4591.63793103448,58,0.01109,2.311,5228,0.939
4847,1925.03797468354,8637.26582278481,79,0.01777,1.64,4446,0.9986
4848,2559.75675675676,5603.02702702703,37,0.0495,2.21,747.5,1
4849,3297.87234042553,2520.08510638298,47,0.0241,3.75,1950,0.9897
4850,4347.42307692308,4105.19230769231,26,0.009819,3.595,2648,0.829
4851,2845.72727272727,1115.40909090909,22,0.01188,2.555,1852,0.8084
4852,4258.88235294118,1113.32352941176,34,0.01782,11.05,1908,0.8397
4853,2286.9561752988,7225.26294820717,251,0.01789,1.634,14030,0.959
4854,3480.91519434629,1792.39222614841,283,0.02431,1.871,11640,0.9999
4855,3155.93870967742,1680.58064516129,310,0.03721,1.328,8332,0.9992
4856,4435.83422459893,2195.14973262032,187,0.02436,1.957,7678,0.9931
4857,2632.02,7599.68,100,0.01439,1.908,6950,0.9913
4858,3902.46666666667,6450.3,30,0.00885,1.725,3390,0.9143
4859,3589.96296296296,8405.7037037037,27,0.01727,4.312,1563,0.9487
4860,4267.35365853659,997.731707317073,82,0.01921,1.272,4269,0.9842
4861,5471.68421052632,1046.70175438597,57,0.01576,1.565,3616,0.9925
4862,4530.5,6448.54545454546,22,0.01509,1.633,1458,0.8946
4863,4811,6590.71428571429,35,0.01165,2.796,3005,0.9414
4864,2615.31818181818,6840.54545454546,22,0.0158,3.819,1392,1
4865,3257.84,4652.96,25,0.0134,4.702,1865,0.9299
4866,1881.50340136054,9184.80272108844,147,0.0179,1.799,8214,0.9609
4867,3278.22784810127,8788.73417721519,79,0.0175,1.306,4514,0.9948
4868,3495.36363636364,8549.90909090909,11,0.0173,3.973,636,0.9938
4869,1929.6875,8513.875,16,0.006441,9.974,2484,0.6814
4870,4641.10869565217,5325.65217391304,46,0.01335,1.862,3446,0.9775
4871,4934.52272727273,7395.01515151515,132,0.01707,3.306,7734,1
4872,3710.69230769231,1177.88461538462,26,0.01357,1.315,1916,0.8844
4873,3016.06896551724,3923.24137931034,58,0.01695,2.834,3422,1
4874,5510.5,1481.81818181818,22,0.01366,1.82,1610,0.969
4875,1864.76245210728,8037.63601532567,261,0.01692,2.194,15430,0.9719
4876,3732.08955223881,3395.02985074627,67,0.01267,3.516,5286,0.9402
4877,4755.09090909091,9187.45454545455,11,0.0618,8.95,178,1
4878,3642.01958224543,1010.39947780679,766,0.036,1.139,21280,0.9988
4879,3177.43820224719,8828.03370786517,89,0.01216,2.71,7318,0.99
4880,3116.60714285714,4976.10714285714,28,0.006702,5.987,4178,0.9083
4881,1795.76683937824,8217.18134715026,193,0.02341,2.956,8246,0.9612
4882,3791.5652173913,2243.82608695652,23,0.01372,4.188,1676,0.878
4883,3053.3671875,8114.12239583333,384,0.03699,1.436,10380,0.9987
4884,4404.1,6620.23333333333,30,0.01979,1.084,1516,0.8548
4885,4282.04545454546,2359.20454545455,44,0.01242,2.718,3542,0.9693
4886,3018.975,3804.2875,80,0.02209,1.168,3622,0.987
4887,4825.39436619718,2501.98591549296,71,0.01019,2.258,6968,0.9683
4888,2246.96153846154,5527.07692307692,26,0.009306,2.008,2794,0.9508
4889,4301.71428571429,3965.5,14,0.01209,1.432,1158,0.9927
4890,3670.94736842105,4969,19,0.02082,2.771,912.5,0.9444
4891,3736.57142857143,4958.67857142857,28,0.01029,2.202,2720,0.8405
4892,2818.5119047619,2706.47619047619,84,0.01675,1.815,5015,0.9832
4893,5575.44230769231,415.057692307692,52,0.01281,1.585,4059,0.84
4894,2472.84615384615,6312.30769230769,13,0.0166,1.381,783,0.7066
4895,2759.30303030303,1833.24242424242,33,0.01282,2.502,2574,0.8689
4896,4574.15,9136.3,20,0.01109,7.045,1803,0.7759
4897,2985.80290791599,3079.36833602585,619,0.037,1.433,16730,0.998
4898,1289.775,4948.55,40,0.03445,3.186,1161,1
4899,1385.81818181818,2611.63636363636,11,0.03901,17.15,282,0.9135
4900,3117.3908045977,1210.28735632184,87,0.01342,3.681,6481,0.9897
4901,2923.04545454545,1664.86363636364,22,0.009186,1.567,2395,0.9522
4902,3533.91235059761,1473.36653386454,251,0.0321,1.465,7820,0.9999
4903,3938.2,3097.7,20,0.01379,1.917,1450,0.9997
4904,2642.00704225352,4460.58450704225,142,0.01506,2.493,9432,0.882
4905,3942.40425531915,5077.97872340426,47,0.01612,1.289,2915,0.9966
4906,2418.14583333333,7728.51041666667,96,0.02057,1.571,4666,0.9968
4907,2740.71428571429,9376.42857142857,7,0.02667,4.645,262.5,0.6771
4908,4746.04545454546,9210.84848484848,66,0.02247,1.205,2937,0.9433
4909,2235.54838709677,3192.09677419355,31,0.01082,3.562,2866,0.7679
4910,4664.69696969697,5280.45454545455,33,0.01886,2.332,1750,0.9996
4911,2728.84166666667,8697.02222222222,360,0.03452,1.364,10430,0.9996
4912,3673.81542699725,704.330578512397,363,0.0249,1.471,14580,0.9858
4913,3528.19166666667,1550.275,120,0.0147,1.227,8164,1
4914,2601.04545454545,3756.5,22,0.01378,1.964,1596,0.9998
4915,1664.75,3031.75,4,0.06504,39.04,61.5,0.9178
4916,3949.52348993289,655.177852348993,298,0.02494,1.891,11950,0.9919
4917,5273.9,1466.7,10,0.0139,2.817,719.5,0.7847
4918,4256.5,5322.76315789474,38,0.01734,2.71,2192,1
4919,4095.79545454545,6359,44,0.02021,1.84,2177,0.9999
4920,3194.10447761194,8265.76119402985,67,0.01915,1.8,3498,0.9786
4921,2913.5,8487.64285714286,14,0.008526,2.221,1642,0.8342
4922,1937.96551724138,7856.24137931035,29,0.01615,4.198,1796,0.8979
4923,4455.55,5353.9,20,0.02036,2.733,982.5,0.9999
4924,4576.6,7798.6,10,0.0182,5.528,549.5,0.9698
4925,3748.65306122449,852.122448979592,49,0.0249,3.092,1968,0.9999
4926,4709.43859649123,6320.0701754386,57,0.01787,1.713,3190,0.9489
4927,3791.43333333333,5019.16666666667,30,0.0219,2.198,1370,0.9139
4928,3302.3488372093,528.453488372093,86,0.0135,1.826,6369,0.9538
4929,3883.06097560976,630.560975609756,82,0.0156,2.011,5256,0.9407
4930,3544.48275862069,1304.58620689655,29,0.009071,2.529,3197,0.6328
4931,3588.6204379562,3061.36496350365,137,0.01585,2.383,8642,0.9998
4932,4116.81578947368,4274.68421052632,38,0.02015,1.579,1886,0.9952
4933,2723.8,8805.7632183908,435,0.02311,1.766,18820,0.9954
4934,5495.6,1689.2,5,0.1136,47.95,44,0.8913
4935,3298.02127659575,1393.34042553192,47,0.03189,2.573,1474,1
4936,2509.3488372093,3669.27906976744,43,0.0211,2.097,2038,0.9043
4937,4049.5,125.333333333333,12,0.0143,4.43,839,0.7152
4938,4954.5,168,8,0.02122,2.382,377,0.8959
4939,2867.14197530864,3867.19135802469,162,0.03193,3.005,5074,1
4940,2938.43421052632,3723.84210526316,228,0.02514,1.649,9070,0.9729
4941,3780.56890459364,3342.44876325088,283,0.02253,3.356,12560,0.9937
4942,3302.27419354839,4450.18548387097,124,0.0166,2.401,7470,0.9752
4943,3271.96887159533,5909.74319066148,257,0.0285,1.049,9018,0.9775
4944,3472.42857142857,3531.07142857143,14,0.01003,1.263,1396,0.8263
4945,4574.09090909091,7386.88636363636,44,0.01699,1.793,2590,0.8866
4946,4428.82222222222,2558.46666666667,45,0.009838,1.552,4574,0.8621
4947,3698.13888888889,3419.11111111111,36,0.0117,3.634,3078,0.8323
4948,4036.14285714286,8776.59523809524,42,0.01546,1.682,2716,0.9997
4949,1881.31034482759,7837.8275862069,29,0.01025,2.197,2830,0.8729
4950,2330.26086956522,4317.91304347826,23,0.009016,2.475,2551,0.9655
4951,3541.10714285714,2791.07142857143,28,0.01116,1.694,2510,0.9817
4952,3139.27096774194,8601.77419354839,155,0.01856,5.746,8352,0.9875
4953,3721.30769230769,381.076923076923,13,0.007139,3.142,1821,0.8431
4954,3894.77777777778,1295.77777777778,36,0.01481,2.306,2430,0.9865
4955,3712.22666666667,3986.66666666667,75,0.01462,2.88,5130,0.9342
4956,3452.81155778895,6444.08291457286,398,0.02678,1.224,14860,0.9959
4957,3490.51351351351,8571.5945945946,37,0.01249,1.676,2962,0.9969
4958,2722.60504201681,6566.78991596639,119,0.01755,2.5,6782,0.997
4959,4915.14285714286,1353,35,0.01396,2.92,2508,0.953
4960,4895.34782608696,4401.34782608696,23,0.01748,1.784,1316,0.9183
4961,4439.796875,232.734375,64,0.01272,1.937,5030,0.8885
4962,2591.7037037037,6232.44444444444,27,0.01759,5.961,1535,0.9252
4963,3716.94444444444,8951.30555555556,36,0.01512,5.313,2381,0.938
4964,4301.78534031414,5531.06806282723,191,0.02994,2.06,6380,0.9977
4965,2652.88157894737,6520.65789473684,76,0.0183,2.103,4152,0.9766
4966,3621.04761904762,535.079365079365,63,0.02192,1.293,2874,1
4967,4494.38461538462,1331.30769230769,13,0.02517,2.235,516.5,0.9209
4968,2653.89130434783,3677.60869565217,46,0.02246,3.34,2048,0.9984
4969,4555.8125,6585.625,32,0.01765,3.712,1813,0.9576
4970,2307.69230769231,6735.30769230769,26,0.01141,4.344,2278,0.9759
4971,4729.25490196078,4327.17647058824,51,0.01568,3.105,3253,0.9405
4972,3815.8661971831,8304.87323943662,142,0.01745,1.634,8136,0.9731
4973,4836.02380952381,193.738095238095,42,0.01201,2.634,3496,0.9198
4974,3291.8932038835,3088.78155339806,206,0.02807,1.913,7340,0.9988
4975,2551.71428571429,4873.02380952381,42,0.01336,2.845,3144,0.994
4976,2558.4,7124.85,20,0.01134,7.51,1764,0.8722
4977,3003.24,8601.76,25,0.01216,2.8,2056,0.9507
4978,1613.71739130435,7195.30434782609,46,0.0185,2.879,2487,1
4979,4361.57142857143,749.946428571429,56,0.01425,2.297,3931,0.9948
4980,4154.88235294118,6686.64705882353,17,0.02238,2.063,759.5,0.9957
4981,2676.48611111111,2952.70833333333,72,0.00794,1.813,9068,0.8387
4982,3097,2025.78125,32,0.01841,3.705,1738,1
4983,4307.55555555556,7536.08333333333,36,0.0103,2.198,3494,0.8745
4984,4493.07090464548,454.728606356968,409,0.02081,1.925,19650,0.9844
4985,3393.29746835443,1723.15189873418,158,0.01563,1.363,10110,0.9504
4986,4036.88535031847,2058.23566878981,157,0.01865,2.995,8420,0.9711
4987,3247.51660516605,2847.67896678967,271,0.03208,2.403,8448,0.9955
4988,4385.32142857143,2602,28,0.01518,2.031,1844,1
4989,976.888888888889,6155.11111111111,9,0.0132,5.116,682,0.5459
4990,3680.78823529412,4502.90980392157,255,0.02801,2.205,9104,0.9883
4991,4624.74193548387,4343.54838709678,31,0.02023,1.418,1532,0.9682
4992,2090.57894736842,7345.73684210526,19,0.01049,1.381,1812,0.7415
4993,1493.54166666667,8163.70833333333,24,0.008328,3.627,2882,0.5451
4994,3295.41304347826,2465,46,0.01051,1.731,4378,0.8063
4995,3953.77323420074,2765.52788104089,269,0.01915,2.014,14050,0.9938
4996,1700.88235294118,7501.58823529412,34,0.01385,2.53,2454,0.9816
4997,3751.35,1127.725,40,0.012,1.828,3332,0.7902
4998,1751.63888888889,9327.62037037037,108,0.0129,1.616,8373,0.7443
4999,4005.625,1633.14945652174,368,0.03116,2.256,11810,0.9962
5000,2578.39473684211,4341.71052631579,76,0.0131,1.527,5802,0.9657
5001,2772.31081081081,1220.38513513514,148,0.01724,2.507,8584,0.9916
5002,3573.6,11.65,20,0.0134,10.77,1492,0.7805
5003,4576.21428571429,1070.64285714286,14,0.01084,6.71,1292,0.9021
5004,1111.5,4654,8,0.01605,2.476,498.5,0.9989
5005,3140.6875,4171.15489130435,368,0.02353,1.454,15640,0.9938
5006,2268.03278688525,5964.72131147541,61,0.01078,1.526,5658,0.8886
5007,3272.965625,5171.80625,320,0.03501,1.575,9140,0.9985
5008,4635.7,4137.4,10,0.009311,2.256,1074,0.8025
5009,831.4,8487.93333333333,15,0.008813,2.372,1702,0.7202
5010,4362.25301204819,5467.81927710843,83,0.0179,1.493,4638,0.9859
5011,2945.06,7475.74,50,0.01426,3.586,3507,0.9808
5012,2329.67647058824,9178.47058823529,34,0.009971,2.112,3410,0.4496
5013,3791.79069767442,7419.46511627907,43,0.01726,2.905,2492,0.947
5014,4034.08333333333,5447.91666666667,36,0.0185,3.236,1946,0.9995
5015,3321.52719665272,3560.87866108787,239,0.02541,1.378,9406,0.9942
5016,1872.05555555556,6126.38888888889,90,0.01581,1.46,5691,0.9154
5017,2120.21830985916,8710.38028169014,142,0.01561,1.335,9094,0.9928
5018,2697.28381962865,5001.23607427056,377,0.02778,1.418,13570,0.997
5019,4676.96875,5293.25,96,0.01317,1.955,7288,0.978
5020,2794.83333333333,618.208333333333,24,0.01435,2.683,1672,0.6622
5021,3488.34210526316,8763.78947368421,38,0.01701,1.559,2234,0.915
5022,5060,8699.33333333333,3,0.15,4.688,20,0.9474
5023,1831.90909090909,1951.22727272727,22,0.01641,4.765,1341,0.9116
5024,3708.67741935484,1125.54838709677,31,0.01459,1.215,2125,0.9024
5025,3184.86934673367,2543.97989949749,199,0.01998,1.263,9958,0.9989
5026,5457.96,1250.08,25,0.01461,1.722,1711,0.9171
5027,1736.61403508772,5441.68421052632,57,0.01089,3.878,5234,0.6354
5028,5439,3364.25,8,0.04469,1.291,179,0.9999
5029,3073.52215799615,5557.08477842004,519,0.03037,1.602,17090,0.9948
5030,2449.98979591837,6682.88775510204,392,0.0242,1.861,16200,0.9969
5031,3321.58928571429,8420.69642857143,56,0.01534,1.522,3650,0.9426
5032,2674.18181818182,2568.09090909091,11,0.01019,10.06,1080,0.6511
5033,1559.24242424242,2273.27272727273,33,0.01061,1.273,3111,0.8269
5034,5098.11764705882,1416.05882352941,34,0.01066,3.772,3188,0.8217
5035,4954.84955752212,6482.17699115044,113,0.01867,1.511,6052,0.9669
5036,4342.69642857143,4468.66071428572,56,0.01668,3.822,3358,0.9426
5037,3407.2,604.342857142857,35,0.01308,1.634,2675,0.9213
5038,2977.30434782609,3123.17391304348,69,0.01004,4.916,6871,0.9993
5039,3721.81914893617,2962.41489361702,94,0.01774,2.634,5298,0.9998
5040,2550.77941176471,5553.80882352941,136,0.02505,2.162,5430,1
5041,1144.03448275862,6632.96551724138,29,0.01441,1.272,2013,0.8564
5042,4779,1327.16666666667,6,0.08392,33.13,71.5,0.8004
5043,1921.70731707317,6617.04878048781,41,0.01271,4.711,3226,0.9778
5044,3795.76666666667,4905.05,60,0.02126,5.107,2822,0.9886
5045,3677.96864686469,7037.37128712871,606,0.03527,1.969,17180,0.9981
5046,4658.19512195122,6511.75609756098,41,0.01181,1.976,3472,0.9929
5047,4367.56387665198,361.881057268723,227,0.01903,1.855,11930,0.9849
5048,1693,2820.41666666667,12,0.006807,2.403,1763,0.8118
5049,2445.18421052632,2440.78947368421,38,0.01122,2.002,3388,0.8967
5050,3768.37313432836,2381.9552238806,67,0.01128,1.364,5938,0.7877
5051,5604.5,1614.5,22,0.009991,3.856,2202,0.958
5052,5600.82857142857,1667.37142857143,35,0.008698,1.546,4024,0.8296
5053,3455.33475479744,4501.97867803838,469,0.02567,1.389,18270,0.9998
5054,1761,7128,14,0.007923,1.716,1767,0.9885
5055,2964.52466367713,6272.64573991031,223,0.02055,1.481,10850,0.997
5056,4148.31297709924,8261.4427480916,131,0.01542,4.718,8496,1
5057,4489,45.4375,16,0.008681,2.614,1843,0.4814
5058,983.111111111111,7245.37037037037,27,0.02748,1.753,982.5,1
5059,3211.7347826087,2681.65652173913,230,0.03287,1.465,6998,0.9919
5060,2669.79831932773,5371.73389355742,357,0.02744,1.082,13010,0.985
5061,5292,1402.07692307692,13,0.007656,2.229,1698,0.8853
5062,2763.81081081081,8650.33333333333,111,0.03753,1.763,2958,1
5063,2321.8,6569.07659574468,235,0.02131,1.631,11030,0.9991
5064,4178.86666666667,5366.86666666667,15,0.02108,3.239,711.5,0.9816
5065,1685.83928571429,8172.01785714286,56,0.01092,1.87,5130,0.9562
5066,3288.09756097561,6929.29268292683,41,0.0161,1.133,2546,0.9845
5067,4819.85714285714,7570.65714285714,70,0.017,4.976,4118,0.9611
5068,3416.06474820144,8923.25899280576,139,0.01952,2.607,7122,0.9741
5069,3644,1469.05,20,0.01178,9.221,1698,0.5448
5070,2803.71186440678,2263.57627118644,59,0.01107,1.465,5328,0.8644
5071,2689.92307692308,6145.65384615385,26,0.01031,1.713,2523,0.8436
5072,3098.81481481482,2945.40740740741,27,0.005938,2.784,4547,0.9669
5073,2314.42857142857,903.142857142857,7,0.04965,69.37,141,0.8109
5074,2578.94117647059,1392.23529411765,17,0.01421,1.511,1196,0.9853
5075,4825.63157894737,1070.68421052632,19,0.0137,8.673,1387,0.7569
